"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Itga1",113.88628600438,3.12022117967139,0.580342949779588,6.51095601478192e-09,3.56688851220099e-08
"E330012B07Rik",22.7934533652151,8.6684846676986,2.82853421966073,6.53014604422306e-09,3.57633028266252e-08
"Ccdc28b",939.489987742106,-0.701069879068712,0.121784830425498,6.53605156498145e-09,3.57742235866669e-08
"Olfr138",21.6965049725575,8.59194580815656,2.81216878944283,6.53488507592595e-09,3.57742235866669e-08
"Gabrb3",20.6478976267815,8.51744769338843,2.7956828306162,6.54780094859041e-09,3.58278118311743e-08
"P2ry2",850.250105963469,-0.946998421485915,0.165593609417401,6.55738594536696e-09,3.58695286222047e-08
"AF366264",20.0161764281297,8.46995382723922,2.78509524280423,6.56136457991153e-09,3.58805623006701e-08
"Arhgdib",39240.9053100947,-0.317894643411554,0.0552887350873431,6.59171863462549e-09,3.60357792183412e-08
"Rdh18-ps",20.9693856604376,8.54021428587587,2.80103616787586,6.60795091068468e-09,3.61137251443813e-08
"Cdc42ep3",2832.60295853073,-0.539467762081617,0.0934412584520896,6.61113416573544e-09,3.61203303941555e-08
"Urgcp",2382.79796713565,-0.523333909500645,0.0906485555099584,6.6239494640923e-09,3.61795412353468e-08
"Plscr4",1298.30801946263,-0.935604051772748,0.163607379727149,6.66296530002182e-09,3.63817794829848e-08
"A630010A05Rik",21.923577116641,8.61139651656887,2.81680265512798,6.69882410715808e-09,3.6544852540452e-08
"Garnl3",162.954921105166,1.79033118680521,0.323044117424969,6.69495623488985e-09,3.6544852540452e-08
"Ly6f",20.2496708334154,8.48772584623648,2.789626135475,6.69753129360255e-09,3.6544852540452e-08
"1700085C21Rik",21.2948530316381,8.56237937685766,2.80616281728605,6.71001829165185e-09,3.65950073318114e-08
"Esp34",20.6368576579326,8.5147751319403,2.79593844819196,6.71978633561827e-09,3.66373566769387e-08
"Mepe",24.1780771758497,8.75686606262057,2.84841677191768,6.7564428501601e-09,3.68262373704197e-08
"Caln1",34.4113081913177,7.21885107227325,1.41512075027142,6.81909480887056e-09,3.71566524408282e-08
"Cenph",1430.01467354292,0.576925891126518,0.100079447460872,6.83181685814418e-09,3.72148880194084e-08
"Mroh9",20.1951974927027,8.48006847910017,2.78878313122397,6.86718000371782e-09,3.73963848252475e-08
"Ubn1",3709.81325703105,-0.48029144422077,0.0832152161956461,6.92699916097618e-09,3.77109132894572e-08
"Hyal4",23.2848361696859,8.6997189664662,2.83710644734727,6.9377840552043e-09,3.77583891513826e-08
"Mrgprg",22.714157192683,8.66507786922892,2.82947598649536,6.984513594137e-09,3.80014047186062e-08
"Myc",17321.2671729549,0.526863082252812,0.091350735255332,7.02957970648477e-09,3.8235228067505e-08
"Casq1",36.6193653220106,4.21947029340457,0.793676794545435,7.05753713758842e-09,3.83758826756146e-08
"Wfdc6a",24.4273269562204,8.77236757242534,2.85346949821022,7.06563002682423e-09,3.84084708620115e-08
"Ranbp3l",62.1327405965224,2.34880854539441,0.431167122757376,7.09376383037192e-09,3.85499488963646e-08
"Xbp1",8178.62661640853,0.423887194345394,0.0733802203479567,7.11444872485221e-09,3.8650874985149e-08
"9330178D15Rik",26.0880294004592,8.87197842574051,2.87541055965158,7.12796415948925e-09,3.87128029707178e-08
"Dusp11",2285.79675230886,-0.704635115342139,0.122698313705032,7.14702479094788e-09,3.87963954383629e-08
"Usp29",31.6689811083663,7.10290699974142,1.39269832058287,7.14759745392974e-09,3.87963954383629e-08
"Arxes2",325.444203804831,1.12625313934423,0.198768355272401,7.15947241631676e-09,3.88493234764954e-08
"Egln3",1758.87380686161,0.72267396328485,0.125958529003224,7.16924482489045e-09,3.88908144534093e-08
"Gm12185",414.209502187081,-1.42847873256936,0.254153399124397,7.19670442646932e-09,3.90281996350361e-08
"Ppp1r42",20.159569897806,8.47604604227192,2.78945231114397,7.20850502571583e-09,3.90806087523396e-08
"Wdr41",2306.92262891851,-0.605327480580706,0.105214978207132,7.23573987442162e-09,3.92166381579023e-08
"Ccne1",891.068038822689,0.666333268935112,0.11600913132415,7.25778767777884e-09,3.93128374894672e-08
"Zfp960",71.1349788540766,2.78477212490222,0.515405170982016,7.25580691294475e-09,3.93128374894672e-08
"Pnck",824.854278380857,-0.769686321059801,0.134336438779291,7.28582008007748e-09,3.94529961233799e-08
"Fam53c",3469.52470570456,-0.513997471762171,0.0892446414049285,7.3240016697466e-09,3.9648013774195e-08
"Vmn2r59",21.0314924136321,8.5454579192391,2.80541535876467,7.33633865200486e-09,3.97030492965896e-08
"Arhgdig",84.0595610096132,2.16958279478801,0.397059690221142,7.45860051028757e-09,4.03527715274121e-08
"Srgn",24603.3266383404,-0.518811953496009,0.0901607886098488,7.47452607108254e-09,4.04269754264464e-08
"Hspa2",1070.83573584009,0.736086248950707,0.1284395552256,7.52322483730759e-09,4.06783413313717e-08
"Lix1",36.3277102742582,6.50953583147011,1.13837287097912,7.54608383469279e-09,4.07898834232271e-08
"4930591A17Rik",24.2024711697491,8.75526604709442,2.85203028492198,7.55595710699911e-09,4.08311868245872e-08
"Vmn2r52",21.2644443823744,8.56075900201151,2.80963720526743,7.57562120230584e-09,4.09253582494325e-08
"Vmn1r235",23.6579623189729,8.72214396523943,2.8446045458244,7.59096594093199e-09,4.09961467350245e-08
"Olfr881",23.1541710191639,8.68905150118424,2.83822227075706,7.6742303021435e-09,4.14335952440404e-08
"1810064F22Rik",20.7560019165632,8.51957557663363,2.80177555347421,7.79268306000034e-09,4.20607136422326e-08
"Fbxw28",22.4198576439814,8.64150667452859,2.82802375684667,7.80516315325489e-09,4.21156473154391e-08
"Paip2",20519.1317802229,-0.43713972992827,0.0759519569611424,7.85581115994892e-09,4.23514582192118e-08
"Sec14l5",22.7670389206651,8.66102300947951,2.83269936375212,7.85134732807026e-09,4.23514582192118e-08
"Slc35a5",701.773912403702,-0.797631394289228,0.139666583174505,7.85534770592123e-09,4.23514582192118e-08
"Rspry1",2369.81190427166,-0.603469136206831,0.105236038656934,7.90462033478853e-09,4.2602037467281e-08
"Pip5k1c",8444.78325365424,-0.410858965310899,0.0714465765893887,7.96243032291448e-09,4.29009647913849e-08
"Cldn2",51.2399780172664,4.73612375542973,0.896755628740877,8.03782915987864e-09,4.32944555337162e-08
"Ttll2",25.4378524679271,8.83373397966036,2.87100796837194,8.05494233317629e-09,4.33738608061409e-08
"5730422E09Rik",57.7715413758689,3.0859966151663,0.576707769223786,8.15817287770358e-09,4.39168034958664e-08
"9330199G10Rik",23.764259256616,8.72734163962826,2.84839368660181,8.16535005408804e-09,4.39425075579224e-08
"Ppp1r18",3461.05370719252,-0.4454340434933,0.077102072571091,8.17821543858218e-09,4.39987990595721e-08
"Crybb2",21.6040534086696,8.58257852340579,2.81708174050441,8.18988438768465e-09,4.40486225285292e-08
"Slc13a1",20.5778779696524,8.50847926478821,2.80091220272727,8.19855625412964e-09,4.40823018814049e-08
"Ssbp1",4208.19864004173,0.58167296934935,0.101452331678723,8.20570273509392e-09,4.41077621011866e-08
"Aftph",3824.47154191682,-0.636311088798972,0.111180375685314,8.22401123379974e-09,4.41931884514291e-08
"Fmo1",33.2594101195017,6.36695621051619,1.11822079516325,8.23248202815449e-09,4.42257154945674e-08
"Poteg",22.6813200134169,8.65582300430793,2.83314192001955,8.23617358552272e-09,4.42325564375753e-08
"Pls3",558.85942604042,-1.44534762368794,0.258596218706211,8.37097386628588e-09,4.49433090584389e-08
"Pck2",6228.39055425575,-0.421190822966623,0.0733229175464057,8.39193728105672e-09,4.5042639889991e-08
"Gm7534",20.5888509862095,8.50768271445074,2.80154630829289,8.39468542382595e-09,4.50441730045832e-08
"Gm10745",19.7126745564072,8.43975453295226,2.78636420039584,8.4040101857779e-09,4.50809836710409e-08
"1810026J23Rik",3922.71103013469,-0.410086151957927,0.0714176403691597,8.44250034191915e-09,4.52628631109236e-08
"Nudc",10347.6415239151,0.320063901452888,0.0556153375188143,8.4428651287159e-09,4.52628631109236e-08
"Olah",19.7788497066975,8.44218287230482,2.7872233334874,8.47124563631821e-09,4.54017067622422e-08
"Cd244",2302.01236413648,0.580210118282114,0.10128202870118,8.48147471837354e-09,4.54390011958064e-08
"Tbx22",22.2550166078796,8.62409538533424,2.82747339477385,8.48317237500978e-09,4.54390011958064e-08
"4932413F04Rik",19.9841956324991,8.45800903390205,2.79092460011838,8.49623449227746e-09,4.54956444182492e-08
"Olfr1353",25.0677144774244,8.81146223124714,2.8679533351906,8.50419719662692e-09,4.5524956137167e-08
"Col7a1",155.189830085718,6.5433132688588,1.26950920279141,8.56842279649155e-09,4.58553510220666e-08
"Krt82",23.9219495180527,8.73255682667164,2.85143616981452,8.57175925120539e-09,4.58597894773469e-08
"Olfr1352",22.1033939265262,8.61296503032462,2.8255853591021,8.62263347343353e-09,4.61184828935807e-08
"Bop1",6222.99941855128,0.44241293990805,0.0770756593064689,8.64447570840883e-09,4.6221791773813e-08
"Fanca",1443.74422725123,0.72934864055592,0.127788083951769,8.65537091162089e-09,4.62665238794183e-08
"Fads3",487.505128262806,-0.880570771899129,0.154947151128558,8.67922297174052e-09,4.63804693540981e-08
"Sox18",98.7895432107045,-3.19133460638423,0.593374213961891,8.69814030455047e-09,4.6467985528866e-08
"Snap91",46.6238003831181,4.91336032256319,0.930111587830731,8.71176710223675e-09,4.65271952800335e-08
"Cdc42ep4",868.165515526227,-1.29765259897579,0.231310553401223,8.74802533868405e-09,4.67072035887941e-08
"Naip1",37.7665948152824,6.55893928524869,1.15613607698538,8.77813405683974e-09,4.68542830953349e-08
"Gpr158",21.5179399614534,8.57536297748235,2.81782647284456,8.79795150847357e-09,4.69463620166273e-08
"Slc35f1",24.6896190893627,8.78570339190198,2.86392988168029,8.81711728026159e-09,4.70349108458866e-08
"Gm1527",19.7080586856408,8.43681157335367,2.78749626538316,8.85644875681489e-09,4.72309506296379e-08
"Pcdhb6",20.8453943651125,8.52271647653368,2.80671974958235,8.86570025313692e-09,4.72665080240107e-08
"Cckar",21.4903461092051,8.57161568775722,2.81739648827893,8.88485991044690e-09,4.73548535786406e-08
"Vmn2r27",23.1639908462878,8.68377357662618,2.8422263963022,8.89883214046238e-09,4.7415507577436e-08
"1700042G07Rik",20.352097921132,8.487384353709,2.79900373731491,8.93148846819113e-09,4.75756514444241e-08
"Ppp6r1",27753.6128203138,-0.381256827485841,0.0664782365246519,9.05185780951356e-09,4.82027898257997e-08
"Olfm4",24.3240199430801,8.75539296724359,2.85853853390216,9.06675623184894e-09,4.82680747942319e-08
"Rab10",9124.5553188796,-0.335208865277768,0.0583786190811554,9.08386430038084e-09,4.83450816940839e-08
"Lrit3",20.5399453599439,8.49798462367558,2.80208697816297,9.09420947285305e-09,4.83860615699325e-08
"Epha5",37.8388934837373,2.89981544889679,0.541300924093997,9.16479307221442e-09,4.87474250878006e-08
"Myo1b",138.885601161629,2.61533318828993,0.488799563915573,9.23662887339083e-09,4.91152370209492e-08
"Fbn1",209.667935418169,1.37724248158644,0.247353164788211,9.37630071782158e-09,4.9843444559835e-08
"Saa2",19.7311583454331,8.43566695972826,2.78937426058953,9.42120802386881e-09,5.00676168427101e-08
"Fmo6",28.9605691321184,9.02240560014757,2.91831699319392,9.44357887561697e-09,5.01719270382764e-08
"Mpo",182134.542092288,2.18918642839338,0.404343848154557,9.52190227834402e-09,5.0573355538754e-08
"Foxj2",1211.25981235884,-0.795951977090874,0.140151865039984,9.53371553287462e-09,5.06214004433505e-08
"2310016D03Rik",31.2643386266264,9.13825544660141,2.94390803686948,9.54317784401279e-09,5.06569382248062e-08
"Aarsd1",2923.88656807672,0.525209937624834,0.0919351013464563,9.55649734698691e-09,5.07129241285421e-08
"Crygs",27.3866018102127,5.56671259962044,1.00166447897427,9.5916206801372e-09,5.08845491534425e-08
"Gm12709",24.4630771555491,8.76264794314417,2.86212113804425,9.60000832429366e-09,5.09142801588807e-08
"2210015D19Rik",498.481233913639,0.974280906564206,0.172643450647456,9.63274439798485e-09,5.10730900080982e-08
"Slc3a1",28.5635888494523,5.15330219145351,0.958417395582825,9.6368803811532e-09,5.10802132518268e-08
"Olfr1184",21.2631066377635,8.55375266540369,2.81615977059585,9.64041440912442e-09,5.10841426337497e-08
"Slc22a30",19.4307174259296,8.41096930165421,2.78462707013225,9.65375651217623e-09,5.1140027257668e-08
"Cyp2r1",89.8607663433919,-2.2390576084675,0.41126702649226,9.67160277361759e-09,5.12197330443002e-08
"Otor",19.6363746223464,8.43013471270056,2.78919813418926,9.71669603265691e-09,5.14436479969205e-08
"Mat1a",20.9446469375677,8.52567210388933,2.80988852673979,9.73437439886972e-09,5.1522331164388e-08
"Aass",53.331611392507,3.49977772058535,0.663245677214051,9.77739395692578e-09,5.17350564825243e-08
"Tgm6",21.2422517568117,8.54804703705353,2.81577793174687,9.84449649495302e-09,5.20750520201506e-08
"Slc22a19",25.1963364751043,8.80848112451022,2.87285194342674,9.86031447019141e-09,5.21436462239784e-08
"Adam1b",24.7402763444647,8.78180015436373,2.86719719802592,9.89118458558238e-09,5.2291777005628e-08
"Ddr1",109.950259997243,2.20457240295633,0.407714794432216,9.94145433689635e-09,5.25423527103462e-08
"B930025P03Rik",20.6812021394502,8.50504908808908,2.80674226620388,9.94754722616096e-09,5.25593685329105e-08
"Syt1",34.8366584477988,7.24740008210068,1.43479700388522,9.95721200045126e-09,5.25952416726117e-08
"EU599041",30.6554822006457,7.06344700089225,1.39796271133905,9.98260410568887e-09,5.27141438514032e-08
"Brs3",25.0398771464494,8.7993630013964,2.87130663079526,9.99532021454447e-09,5.27660598454394e-08
"Ehf",22.329439561033,8.62431823471824,2.83302727367839,1.00361863472113e-08,5.29665091353691e-08
"Sqstm1",14050.2363123607,-0.515871049986885,0.0905080748186457,1.00419650685001e-08,5.29817205171627e-08
"Gm10436",21.3989680673081,8.56214903653798,2.81953152964276,1.0086173500099e-08,5.31996210103263e-08
"Slc7a15",20.4501443794349,8.49046572264648,2.80388546652437,1.00966632930509e-08,5.32395978542773e-08
"Gm4788",19.5668019061345,8.42279131169885,2.7888865448513,1.01099812896409e-08,5.32944604467178e-08
"Map1lc3a",595.054144700762,-0.770332495864875,0.135787220294618,1.01175595312957e-08,5.33190431997871e-08
"Wnt7a",31.5797613899053,9.15588543452484,2.94959672646379,1.01266298553773e-08,5.33514727288483e-08
"Bsph1",20.5032464816003,8.49271490257554,2.80471061684571,1.01766847759396e-08,5.35997460182802e-08
"Cdh13",19.7292447059234,8.43637423008329,2.79216168231293,1.01842819195898e-08,5.36243191920372e-08
"Cbx6",2952.3653592991,-0.731082118754325,0.128707846458447,1.01978981754118e-08,5.3680562136585e-08
"Olfr978",23.812398922164,8.71930387875234,2.85471211747622,1.02058315129194e-08,5.37068670984816e-08
"Cd209a",56.1748612192917,3.66820364567326,0.696298659511774,1.03523693286869e-08,5.44623352776362e-08
"Igfbpl1",29.6416574583599,5.67340775184425,1.0275409649023,1.03602477110275e-08,5.4488111308256e-08
"Ifna5",90.64421306909,3.62498615813587,0.690498057415602,1.03757134465355e-08,5.45537655544777e-08
"Adam39",21.3782249125183,8.55345259683291,2.8191725892114,1.04743697592027e-08,5.50566585159009e-08
"Gbas",1958.38485419104,-0.710496738630512,0.125188153402227,1.04794177822297e-08,5.50673685930898e-08
"Bhmt2",21.3861093952248,8.55545336069181,2.81984115906911,1.05700509976018e-08,5.55276774405892e-08
"Pes1",8255.04414383549,0.337123019916497,0.0590223472689132,1.05753882874966e-08,5.55397653043031e-08
"Henmt1",33.0603360502396,5.06643442275272,0.953154280524027,1.05941867177058e-08,5.56225210792979e-08
"Rbfox1",31.5665074437089,3.31127560616912,0.622877247793584,1.06186624744699e-08,5.57350284025835e-08
"Dgkk",89.948861452037,3.80952580880802,0.730840874420274,1.06457901853579e-08,5.58613867098585e-08
"Gm13003",35.4690380732926,4.71858983920323,0.892317684479017,1.0698469813382e-08,5.6121712023626e-08
"Lgi1",21.1331309096016,8.53544250675218,2.81601869742343,1.07325089126637e-08,5.62841321761597e-08
"Pea15a",1159.80014232256,-0.645128987296415,0.113612004773134,1.07619626445014e-08,5.64224192299283e-08
"Zfand3",510.487296596858,-0.947616813260546,0.168137175981201,1.07732634375905e-08,5.64654827508323e-08
"Prr9",20.4667258444658,8.48845504159385,2.80580923449807,1.07861640735703e-08,5.65169043923653e-08
"Reep5",2895.06420802996,-0.408392012622709,0.0716157470098371,1.0810246562804e-08,5.662687002486e-08
"Defa-ps12",20.7325737939172,8.50844736018313,2.81008046755304,1.08137799879155e-08,5.66291621926571e-08
"Nebl",39.0704900839969,4.1482874503508,0.784838023464291,1.08416378672224e-08,5.67559916481329e-08
"Platr22",21.2290266857429,8.54618396643583,2.81853894254325,1.08442046145979e-08,5.67559916481329e-08
"Rnf139",3015.47828995318,-0.412837974092043,0.072418904772603,1.08617105684534e-08,5.68313528942077e-08
"Flt1",116.83925136209,3.22150767560724,0.611824860692656,1.08734623168288e-08,5.68523840979237e-08
"Gm5591",22.0568399258229,8.6026536207037,2.8309891202262,1.08750542290966e-08,5.68523840979237e-08
"Otub1",4546.38432563609,0.432918688284542,0.0759708822821453,1.08749583293111e-08,5.68523840979237e-08
"Impg1",50.0512585952443,3.70645235221227,0.707173679951836,1.08790119279139e-08,5.68568246244001e-08
"Tgm1",391.137278849827,1.57755323721962,0.286982394733831,1.10837570498958e-08,5.79103353203925e-08
"0610040F04Rik",32.3652199461342,6.32342197744669,1.12230210741195,1.10932722178955e-08,5.79434995459006e-08
"Anpep",204.644303195395,1.23051988793822,0.221000669964146,1.11302849999642e-08,5.81202321493993e-08
"Ddx27",5985.72015875038,0.406194943624345,0.0712824124821712,1.114166638789e-08,5.81630598080148e-08
"Slc25a33",701.266172138081,0.86256007647709,0.153019437266129,1.11680058991921e-08,5.82839269352417e-08
"Rnf182",36.6511144397339,4.32020982054237,0.815973344653574,1.11763335050821e-08,5.83107508485344e-08
"Mfn2",3590.18985667654,-0.48478163932979,0.0852357052704532,1.12220982328079e-08,5.85328260263824e-08
"Dmrtc1b",20.0713704465949,8.46018670071471,2.80077855284043,1.12676879675306e-08,5.87538621157556e-08
"Sv2a",581.634070468092,1.44042387368841,0.260843755244443,1.1287644577026e-08,5.88411497871075e-08
"Fermt2",58.3789044807969,3.42368129031892,0.653623119041211,1.12939110906555e-08,5.88570432109033e-08
"Hs3st5",19.4101557481768,8.40586110952256,2.7888852185382,1.13010120957576e-08,5.88772752080884e-08
"Pln",136.644729136088,1.77433410619146,0.325192057959064,1.13131321098751e-08,5.89236368319576e-08
